system:index,EVI,NDMI,NDVI,NDWI,SAVI,SLA,VIG,name,.geo
20220707T105629_20220707T105917_T30SVG_00000000000000000009,0.3877484388649821,0.20224513836578353,0.4020270173540955,0.3063151509629552,0.29334428906440735,0.931899641577061,-0.11851185118511852,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220707T105629_20220707T105917_T30SVG_0000000000000000000a,0.3230560826396085,0.13609899651740545,0.35093032956196196,0.2388889037227712,0.25285804271698,0.7947206560738083,-0.13728862138148468,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220707T105629_20220707T105917_T30SVG_0000000000000000000b,0.563526595298126,0.3117752772032723,0.5574946649321373,0.4389107879242703,0.4245840311050415,1.2252165543792108,-0.10430758276966891,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20220707T105629_20220707T105917_T30SVG_0000000000000000000c,0.5753991002185044,0.25952382192387313,0.5590348230715643,0.40785097582113167,0.4365231692790985,1.1815940838126542,-0.12170263788968824,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20220707T105629_20220707T105917_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20220707T105629_20220707T105917_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20220707T105629_20220707T105917_T30SWG_00000000000000000002,0.2212698410717058,0.05675251266249369,0.20962406141734105,0.1647842617885308,0.17948497831821442,0.7115145043602064,-0.11111111111111116,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20220707T105629_20220707T105917_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20220707T105629_20220707T105917_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20220707T105629_20220707T105917_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20220707T105629_20220707T105917_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220707T105629_20220707T105917_T30SWG_00000000000000000007,0.29848822245432327,0.13440000437515254,0.3246146577869389,0.21404110014191857,0.22462831437587738,0.780138077535847,-0.11335448514565907,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220707T105629_20220707T105917_T30SWG_00000000000000000008,0.24537002687415194,0.006635716332168453,0.261014147246385,0.08843050941286683,0.1920097917318344,0.6746886214903948,-0.12992024697710314,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20220707T105629_20220707T105917_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220707T105629_20220707T105917_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220707T105629_20220707T105917_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20220707T105629_20220707T105917_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20220709T105041_20220709T105923_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20220709T105041_20220709T105923_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20220709T105041_20220709T105923_T30SWG_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20220709T105041_20220709T105923_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20220709T105041_20220709T105923_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20220709T105041_20220709T105923_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20220709T105041_20220709T105923_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220709T105041_20220709T105923_T30SWG_00000000000000000007,0.3138615472929611,0.113002030328907,0.31219903742203686,0.22014924228410448,0.23377403616905212,0.7788990825688074,-0.12487611496531219,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220709T105041_20220709T105923_T30SWG_00000000000000000008,0.2707300841945903,-0.013768616373695588,0.2669584258157231,0.08766438445165554,0.20946204662322998,0.6766050850557893,-0.13491887086019122,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20220709T105041_20220709T105923_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220709T105041_20220709T105923_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220709T105041_20220709T105923_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20220709T105041_20220709T105923_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20220712T105631_20220712T105925_T30SVF_00000000000000000000,0.42953954875189504,0.24188739103093002,0.4375634396127501,0.36232442056629477,0.32569268345832825,1.0294784580498866,-0.11734846222753062,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20220712T105631_20220712T105925_T30SVF_00000000000000000001,0.48523696949169426,0.26410256477737803,0.46345082470323884,0.3848314612921388,0.3606352210044861,1.1058951965065502,-0.12075029308323568,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20220712T105631_20220712T105925_T30SVF_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20220712T105631_20220712T105925_T30SVF_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20220712T105631_20220712T105925_T30SVF_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20220712T105631_20220712T105925_T30SVF_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20220712T105631_20220712T105925_T30SVF_00000000000000000006,0.4905940242279356,0.30392155615348115,0.45993414046413983,0.4295951159875034,0.36030957102775574,1.0975541186393027,-0.10922946655376803,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220712T105631_20220712T105925_T30SVF_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220712T105631_20220712T105925_T30SVF_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20220712T105631_20220712T105925_T30SVF_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220712T105631_20220712T105925_T30SVF_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220712T105631_20220712T105925_T30SVF_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20220712T105631_20220712T105925_T30SVF_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20220712T105631_20220712T105925_T30SVG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20220712T105631_20220712T105925_T30SVG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20220712T105631_20220712T105925_T30SVG_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20220712T105631_20220712T105925_T30SVG_00000000000000000003,0.2221058588901513,0.04356990747511114,0.2499999686423374,0.15631690160854667,0.1827317178249359,0.7197272513519868,-0.12210866057019902,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20220712T105631_20220712T105925_T30SVG_00000000000000000004,0.44840436553377655,0.22780178454420427,0.4552621114006014,0.3543653601161563,0.3439547121524811,1.0400219298245614,-0.1383780524570395,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20220712T105631_20220712T105925_T30SVG_00000000000000000005,0.40254318369647835,0.23316061292019827,0.4066193741694239,0.35432472627020584,0.3072647750377655,1.0375379519735028,-0.09489883157594756,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20220712T105631_20220712T105925_T30SVG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220712T105631_20220712T105925_T30SVG_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220712T105631_20220712T105925_T30SVG_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20220712T105631_20220712T105925_T30SVG_00000000000000000009,0.3642744399477831,0.18305761823827735,0.3840918474359418,0.2995207595699742,0.2792207598686218,0.9181318681318682,-0.11399881866509154,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220712T105631_20220712T105925_T30SVG_0000000000000000000a,0.30845239049326284,0.14972271918712818,0.33677194792478027,0.25428512235761164,0.24349941313266754,0.8023858921161826,-0.1253153910849453,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220712T105631_20220712T105925_T30SVG_0000000000000000000b,0.521378888850847,0.2930277896228784,0.5045385843282446,0.42810985308676136,0.3889968991279602,1.1525218967079431,-0.09566326530612244,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20220712T105631_20220712T105925_T30SVG_0000000000000000000c,0.5094411533241565,0.24766711291586296,0.4869644448505022,0.38566087875143135,0.38211730122566223,1.1255974508762614,-0.10997732426303855,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20220712T105631_20220712T105925_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20220712T105631_20220712T105925_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20220712T105631_20220712T105925_T30SWG_00000000000000000002,0.17950613967152781,0.04920572402336525,0.17568741149874545,0.15217698619435657,0.1528967320919037,0.6598881545500762,-0.14106583072100315,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20220712T105631_20220712T105925_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20220712T105631_20220712T105925_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20220712T105631_20220712T105925_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20220712T105631_20220712T105925_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220712T105631_20220712T105925_T30SWG_00000000000000000007,0.2886469714685701,0.12977708030540874,0.31115730352394383,0.22565321653755727,0.21658270061016083,0.7894451962110961,-0.10388856645385953,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220712T105631_20220712T105925_T30SWG_00000000000000000008,0.23661605824130783,-0.001155312222954332,0.2561228835510414,0.10417806369432378,0.1885312795639038,0.6704810341173978,-0.1411290322580645,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20220712T105631_20220712T105925_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220712T105631_20220712T105925_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220712T105631_20220712T105925_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20220712T105631_20220712T105925_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20220714T104629_20220714T105250_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20220714T104629_20220714T105250_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20220714T104629_20220714T105250_T30SWG_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20220714T104629_20220714T105250_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20220714T104629_20220714T105250_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20220714T104629_20220714T105250_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20220714T104629_20220714T105250_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220714T104629_20220714T105250_T30SWG_00000000000000000007,0.31989313574970535,0.11394147133464937,0.304049954289194,0.21243910719076953,0.22719059884548187,0.7790454016298022,-0.10534274193548389,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220714T104629_20220714T105250_T30SWG_00000000000000000008,0.2745241451384744,-0.014343079486707357,0.26161188759737286,0.08768598366691957,0.20460419356822968,0.6711421739930108,-0.1472833408172429,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20220714T104629_20220714T105250_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220714T104629_20220714T105250_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220714T104629_20220714T105250_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20220714T104629_20220714T105250_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20220717T105629_20220717T105841_T30SVF_00000000000000000000,0.4429474843620523,0.27759679573194096,0.4437627425499221,0.3922303116071341,0.3291202783584595,1.0586166471277845,-0.12609088173337343,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20220717T105629_20220717T105841_T30SVF_00000000000000000001,0.4936524633818319,0.25394044395708765,0.46830722416863935,0.37404046406234576,0.36356619000434875,1.0978054727716067,-0.11555424875036754,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20220717T105629_20220717T105841_T30SVF_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20220717T105629_20220717T105841_T30SVF_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20220717T105629_20220717T105841_T30SVF_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20220717T105629_20220717T105841_T30SVF_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20220717T105629_20220717T105841_T30SVF_00000000000000000006,0.48081134717673457,0.30293377080124434,0.45027055103432245,0.42841388588877016,0.34940630197525024,1.1022146507666097,-0.10723332395159027,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220717T105629_20220717T105841_T30SVF_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220717T105629_20220717T105841_T30SVF_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20220717T105629_20220717T105841_T30SVF_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220717T105629_20220717T105841_T30SVF_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220717T105629_20220717T105841_T30SVF_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
